"title","username","date","stars","content"
"The Creator","ethanbresnett","29 September 2023",NA,"The Creator seemed to promise so much through its trailer, and although it is still a very enjoyable film it feels a little too safe and run of the mill.It's story follows the familiar tropes of humanity against AI, super weapons, chosen ones, and the reluctant guardian. None of these are overly original but they are decently executed in this film nonetheless.The emotion of the piece is a bit hit and miss. Even though the performances are good, particularly Madeleine Yuna Voyles in the role of Alfie, I just didn't really connect to any of the characters. This lack of connection and emotion is one of the biggest things missing from this film.There is no denying however that this film is beautiful. The natural landscapes are used well and the grainy camera style really adds a nice element. It also has a good score and the direction is very solid.Ultimately The Creator is a really solid sci-fi film, but it just feels a little safe and derivative. Perhaps my expectations were too high as the trailer suggested this was potential a more high concept and emotionally gripping sci-fi, when I don't think that is the case. Still a good film though."
"The Creator","alex_with_a_P","1 October 2023",NA,"AI is such a rich topic, it can be explored from any kind of angles but this movie decided to use it only as a prop. The AI people are just stand-ins for oppressed people X. None of the AI people are really intelligent, they behave as regular humans and even have to sleep (?!), which is one of many advantages machines would have over humans. The movie decides to tell a generic story that we have seen many times before, and in a better way.If one ignores the paper thin story and has to describe this movie in one word, it would be messy. Awkward change of tones, a weird plot structure with constant flashbacks, unclear action, an unlikeable protagonist that gets everyone killed and even the acting is all over the place.Similar like Neil Blomkamp, the director is more interested in world-building than in gripping storytelling. All the story beats are there, all of them predictable. Every interesting sci-fi idea is discarded in favor of a trope. You got robots who are all portrayed as inherently good (and who never malfunction) and the humans who are either evil military or grateful victims who adore their robot saviors. There are no grey areas, no ambivalent characters or ideas at play. This predictive setup reminded me a lot of the AVATAR movies. Not only do you have a protagonist who infiltrates 'the resistance' and switches sides, you got the army villain who is almost identical in behaviour and personality.The connective tissue is supposed to be the relationship between the two protagonists. If you expect them bonding slowly over the course of the 135min runtime, you should lower your expectations. Instead we get a montage in the beginning of their journey and that's pretty much all the development you'll see in that department. It's almost like the writing was a necessary evil to get from one action set piece to another.Talking about action, it is the most lifeless I have seen in a blockbuster (since the Transformers films). If the bad guys or our good guys get into a car, they get the biggest plot armour. Cars can get shot at by hundred guns or overturn a million times, they will get out of it unharmed and unphazed, even if they didn't use a seat belt. At one point it is super easy to destroy a giant tank with a small sticky charge, but once successfully applied, no one else will be using this tactic again. The Asian country where the story takes place doesn't have military or a defense budget, because they only have useless police cars/robots at their disposal whose sole purpose is to get blown up. And can we talk about explosions and how the director doesn't know how they work. Almost everyone who gets blown up by an explosion will look pretty with some bruises on their cheek, especially the women. There's also a thing called shockwave or blast radius which are the very things that will end your life. Our protagonist gets to witness three of them in point blank range. You have a person with a superpower to switch off all electronic devices, even a whole neighborhood and military checkpoint if the script wants to, but when it comes to a satellite those superpowers will only be used for a door. Almost every action scene ends with a coincidence, deus ex machina or that someone draws a gun faster than the other. The last action set piece in particular is redundant where they send a robot after someone who can turn off electric devices. Next time maybe send a monkey with a club to do the job. Mostly you'll see a hundred laser beams flying around without hitting anything or anyone. Again the action is so uninteresting that you never feel that our heroes are in danger, unless it's a side character, well then RIP, those have zero chance of survival. And why should they? They fulfilled their task of convenient exposition talk so let's just kill them to create artificial stakes. Those parts felt so nihilistic to me and more often than not sabotaged the message of the movie. The flashbacks are another thing that tell you nothing interesting. Unfortunately they are sprinkled throughout the film to make us artificially care about the protagonist. And that's what this movie is in a nutshell, a story written by an AI with some nice visual ideas but completely devoid of a soul. And I was rooting for the movie, it is no remake, has good cinematography and has good world building (only aesthetically though) but it just felt so derivative and un-engaging on an emotional level. It's a shame."
"The Creator","RussHog","1 January 2024",NA,"My friend told me if I saw this in theaters some of the gaping plot holes would stand out more - but as it is I saw it at home and frankly I could care less if there were some plot holes this is a very good film with incredible world building.It tells the story of human v AI and our hero is a former soldier who is sent to track down the AI's ultimate weapon. Turns out the weapon is a child AI - who may or may not have the secret to his seemingly dead wife's location - and now our hero betrays his people to keep the AI safe and try to find his wife.His journey with the AI takes him deep into the heart of this world, and he eventually grows to care for the AI and rebels against his own people. It may sound cliche, but these kinds of stories need to be told again and again.By no stretch of the imagination is this corny like Avatar, this was a very good by the numbers sci-fi movie. Well acted, great special effects, good action scenes, and a big heart with a cool final showdown.Def recommended, too bad I didn't watch this in theaters."
"The Creator","jon_hsieh","1 October 2023",NA,"4.8 ⭐
Absolutely stunning work from director Gareth Edwards and cinematographer Oren Soffer. Shot on a Sony FX3 and on location. Impressive. From color grades, shots and VFX...all top notch. A visual spectacle.Although Gareth Edwards pulls through visually, he fails miserably on the storyline. The amount of times my party sat there and looked at each other saying ""wait, what? Why?"" was too much to count. Things didnt add up and begs the audience to question many things. As if Edwards was just trying to get to an ending rather than build the story. Creating that tension or closeness between ai and humans was lacking.John Washington's mono tone, emotionless acting contributed to that disconnect. The exact ""read off the script"" acting we saw in Tenet. How he got this role is mind blowing and nepotism at its finest. His performance was only saved by child actor Madeleine Voyles, who was great. Few other questionable casting decisions, you'll see if you choose to not wait for the stream (the soccer mom playing a ruthless captain)All in all, this film was entertaining at the very least. Could have been awesome as i love how rogue one was done and im not a star wars fanatic.Worth the ticket? Eh yea not bad but definitely not a rewatch. Oh and ill never watch anything with John Washington again lol."
"The Creator","Darksidecrew","28 September 2023",NA,"This new sci-fi film from Gareth Edwards (Rogue One) was made for $80 million but looks like $350 million on screen. It's a global epic on a massive scale. This is how I like films to look, I think it was probably shot on digital but they've made it look like it was shot on film. It does have shades of Terminator, Blade Runner and even Terrence Malick but it also brings some new dimensions to some classic themes. Not only the craftsmanship but the acting is also top notch in this fully immersive tale. It moves very quickly which will help you get past sone story logistics that might crumble on closer examination. A superb effort that leaves the glossy soulless and often brainless blockbusters of recent decades in the dust. A quality film that I recommend supporting in the theaters."
"The Creator","Padreviews","8 November 2023",NA,"There are classic sci fi movies like Bladerunner then there's this - don't go expecting Bladerunner .It's not all bad , it just wasn't good .If you add the cgi skill of Neill Blomkampt films like District 9 & Elysium - but think more of the latter than the former you're getting close - all flash but script let it downI'm some ways it had similarities with Starship troopers & Terminator but here the lines were blurred as to who were the good guys & who were the baddies - if anything it was like Avatar where the aliens or AI replicants were actually the underdogs - not unlike what's happening in the Middle East right now or what happened to the native Americans when the Europeans colonised the westSo emotionally it should have done well but you didn't feel connected , the acting of the little child was a standout & you couldn't help but root for that characterAt the end of the day it wasn't a film you wanting to tell everyone to go and see it , it was quite the opposite & there's probably not enough material there for a sequel but perhaps a prequel might have legs although that might actually seem like a pun if you see the movieCGI 1 script 0Pad. A average 4/10."
"The Creator","nscoby93","29 September 2023",NA,"That is literally all that comes to mind a disappointment. Going in, I genuinely wanted to like this movie. I mean the director of Rogue One doing a standalone new title sci-fi film. What could go wrong? Well, apparently, everything.Let me get through the positives because that's a short list. Good acting, a great concept, and an interesting world... um, that's it.So what's bad about this film? Well, literally everything else. The story is a mess and told equally as messy. The film is convulted and tries so hard to appear deep, intelligent, and emotional, yet it's all surface and is very plain to see how empty it truly is. Unfortunately, Hans Zimmers score does nothing here as the music just didn't stand out, so I was surprised to see that he composed the music.But I think what bothered me the most about this film is that it felt like a more annoying version of Avatar. Gareth Edward's, in my opinion, like James Cameron, shows absolutely no discretion on whom the audience should side with. It all comes off as manipulation and extremely biased. So humans bad, aliens good, turns into America/Western Culture bad, and New Asia/Eastern Culture good.There is no character on the side of the Americans aside from John David Washington's character who is ""good"" or likeable but on the side of the robots they are all victims and the people of New Asia are victims of the oppressive and evil Americans. Who are basically painted as this worlds version of the Empire. They even have a deadly space station. While the robots are the Rebel Alliance doing what they can to fight this evil.So obviously as a viewer and decent human being I won't side with the Americans but the film does nothing to prove to me these robots are the victims that Gareth Edward's so desperately wants me to believe. In fact, there's a sequence that proves to me the opposite that some of these robots will kill their own people to protect this child who is essentially a Christ like figure to the robots. There is absolutely no unbiased look at both sides in this Vietnam like conflict.Then, at the end of everything, the explanation as to the reason for this war is absolutely moronic, I'd say what it is, but that's touching on spoiler territory.The movie explains nothing in the way of what this AI is or how it became ""sentient,"" etc. Also, if these robots are so peaceful and innocent, then why not make an attempt at peace? But that wouldn't happen because America is evil and dead set on destroying all AI consciousness, so any peacetalks would undoubtedly fail. Edward's here expects the audience to take everything at face value and not question anything. Which is exactly what the liberal mind expects from you, so I shouldn't be surprised. Now, I wouldn't say Gareth Edward's is a liberal as I don't know the man, but he's playing with liberal ideologies.Then, the movie tries to be a social commentary on war, which fails miserable because it conflicts with the notion of the robots being all innocent victims. Essentially, the message being all war is unjust, and the ones who suffer the most are the innocent who get caught in the crossfire.So if this film truly wanted to show that war is the real enemy, then don't paint one side as innocent victims and paint the other as cruel, oppressive aggressors. Instead, put in some effort and show that both sides aren't innocent that both sides have done evil to one another.Finally the film is no where near as beautiful as trailers made it out to look, but I'm going to be honest here and say that's most likely due to the fact we watched this film in a crap auditorium. So, hopefully, upon a second viewing, which I do plan on having, it'll be with a better projector and screen. But also so much of this movie took place at night, which I could not understand why. Perhaps so they didn't have to show so much? I have no clue. The action, I guess, looked good, but I just didn't care for what was happening in it.Anyway, I will close things here and say I'm sure a great many people would disagree with me, but that's fine. These are the issues I had with this film, and they are simply my opinions. If you liked this movie, then great. I'm happy for you, but I am just genuinely disappointed. Though, after seeing the film, I can understand why it has mixed scores.IMDb: 3/10
Letterboxd: 2/5Watched in Theaters."
"The Creator","Xstal","2 October 2023",NA,"As the opening kicks off there's expectations, that the film that's being screened has firm foundations, and to be fair it's a good start, rise of machines is at its heart, as well as difference, evolving change and diverse nations. There are hints of lots of things you've seen before, wars of stars and running blades are all top drawer, but once the façade has been cracked, you'll feel as though you're being hacked, as the pace turns to a saunter, and starts to bore. At the end you'll find the steam has all escaped, that the barrel comes so close to being scraped, an apocalypse of ages, just another war that rages, you're disappointed as you leave, and your coats draped."
"The Creator","auskooper","31 December 2023",NA,"The Creator is a brilliant film visually that explores a future where humanity is at war against artificial intelligence. At times I feel the script is a little iffy but not too much.When it comes to the casting, there's hardly no big name actors. I feel like that allows the audience to look at the character as the character and not just the actor. At times in live action and there's a big name actor, all I can think of is that it's the big name actor character and not the actual character name.I feel like the title doesn't make the most sense. It's more about a war against AI but not who created the AI or anything like that.I feel like this movie could be a standalone movie with no sequels or prequels down the line. If it gets either, I feel like a prequel would fit it better.To wrap this up, I find the Creator good visually and has a decent script and could be a one and done type of movie."
"The Creator","Imshortok06","30 September 2023",NA,"You know a movie is bad when you take your Asian immigrant dad to go watch it with you and the first thing he says after watching it is ""Okay, which communist wrote this?!"" The movie's message seemed to be America: bad; military: bad; Asia: good. And there didn't seem to be any compelling reason to root for the robots other than the fact that the kid was cute and the other AI were poor villagers. It seems to me that in order for a movie to be good, the message should be complex and universally compelling. I didn't get what the message was, other than what I previously stated. Literally every bad guy was white and American. It's either very biased or very patronizing. On the other hand, I did think the actors did a good job, and the cinematography was outstanding."
"The Creator","masonsaul","28 September 2023",NA,"The Creator is an all too rare piece of original epic sci-fi that's built on very familiar foundations and uses them to create something that's as visually exciting as it is emotionally investing, completely unafraid to show American military might for the soulless monster it is.John David Washington plays his reluctant father figure in terrific fashion, closed off at first but those barriers are all successfully worn down by the end. In her screen debut Madeleine Yuna Voyles is amazing, adorable and undoubtedly the main reason any of this works on an emotional level.Supporting them is Ken Watanabe being as effortlessly stoic as always and Allison Janney as an antagonist with a solid amount of depth all thanks to just one scene which efficiently explains her viewpoint in a believable fashion but she's also just plain ruthless in her relentless pursuit.Gareth Edwards once again proves he doesn't need established franchises to create epic imagery or fascinating worlds on a blockbuster scale. Between the stunning cinematography by Greig Fraser & Oren Soffer and the ridiculously impressive CG it outdoes the majority of the competition on a fraction of the cost.Uncharacteristically for Gareth Edwards there's a fair few needle drops early on, the choices can be obvious but always effective and the music by Hans Zimmer is solid. It's mostly just fine up until the third act where it really comes to life and avoids feeling wasted."
"The Creator","benjaminskylerhill","28 September 2023",NA,"Gareth Edwards proves himself to be an astoundingly brilliant director with The Creator, as he crafts a visual and auditory world rich with layers of detail, and characters that we quickly understand and naturally grow over the course of the story.He made an $80 million movie that looks like it cost at least twice that. This cost less than half of what Thor: Love and Thunder cost. Let that sink in.Edwards shows he's a better director than writer, as the film is far from original, borrowing concepts and themes from plenty of old classic sci-fi stories. And it's also burdened with some clunky dialogue and rushed, convenient crucial plot points.Yeah, it's imperfect. But it's made with a confidence and care that goes beyond the degree of admirable. It's an earnest expression of love, redemption, sacrifice, and forgiveness put out by a filmmaker who really cares for the characters whose story he's telling.It's a work of art that, even with its flaws, deserves to be seen."
"The Creator","ash-57223","13 January 2024",NA,"In a world where a mess of a film like Oppenheimer is praised as a masterpiece and a genuinely well told story like The Creator is torn apart for minor flaws, one thing is clear: You can't trust reviews anymore. I avoided this one for a while thanks to other reviewers, but it turned out to be one of the better movies I've seen in a while. Yes, it's predictable, but so is everything else if you've seen more than 10 movies in your life. This isn't the Sixth Sense. It's a moving and generally well told and acted story of redemption that takes place in an impressing array of settings in a thoroughly detailed and imaginative world. If you've been avoiding this one due to the lukewarm reviews I'd recommend giving it a shot. For reference other movies I love include Gattaca, Bladerunner, The Fountain, Fearless, and Edge of Tomorrow."
"The Creator","claudio_carvalho","27 November 2023",NA,"In 2055, a nuclear warhead is blown-up in Los Angeles and humans blame an AI for the explosion. As the result, most of the nations declare war on AI to save the human race. However, people from the New Asia continue to live with AI. Fifteen years later, the US military has developed the ultimate weapon called NOMAD to destroy the AI in New Asia that resist. Sergeant Joshua Taylor (John David Washington) is sent undercover to New Asia to find where the creator of the AI named Nirmata is hidden and he falls in love with the New Asian Maya (Gemma Chan) and they get married. Maya becomes his wife and is pregnant, when the US military team launches and attack where Josha is, exposing his cover. Maya flees with her AI family in boats, but the NOMAD explodes the ships. Five years later, Joshua is summoned by General Andrews (Ralph Ineson) and Colonel Howell (Allison Janney) to return to New Asia to destroy a new weapon called Alpha O and developed by Nirmata that may be capable to destroy NOMAD, but Joshua shows no interest. They show a video of Maya alive to convince Joshua to join the team that will be moved to destroy the weapon. He succeeds enter in the hidden compound and find a simulant that has the appearance of a girl and gives the name Alphie (Madeleine Yuna Voyles). Instead of delivering to Howell, he flees with Alphie to meet his friend and former commander Drew (Sturgill Simpson) to find what Alphie is and the whereabouts of Maya. But he is hunted down by the police and by Colonel Howell.""The Creator"" is the most original Sci-Fi recently released by the industry. The plot has a different view of the artificial intelligence (AI), showing them as pacific machines that would like to coexist with humans; on the other hand, American government is evil and manipulative. The opposite of Terminator franchise that give a warn against the AI> Even the destruction of Los Angeles, as explained by Harun, performed by Ken Watanabe, was caused by a human coding error that the U. S. government blamed on AI. The special effects, cinematography and direction is top-notch, and deserved a better screenplay. The beginning is too abrupt and only explained in flashbacks, and the viewer begins to watch the movie without understanding the situation of Joshua and Maya. My vote is seven.Title (Brazil): ""Resistência"" (""Resistance"")"
"The Creator","DanTheMan2150AD","28 September 2023",NA,"7 years on from his last big screen venture with the phenomenal Rogue One, The Creator isn't quite the comeback I had hoped for director Gareth Edwards. Visually, it's stunning with all of Edwards' 1980s science fiction influences on full display, but it often feels conflicted in tone and the subject matter it's trying to tackle, especially in today's world. Edwards pushes the relatable ordinariness of the androids and hybrid ""simulants"", but the potential menace of A. I. inescapably looms over the movie's head. For all its spectacular set pieces, detailed depth in its design and jaw-dropping imagery, the writing pulls the rug out from what could have been a modern sci-fi classic."
